filename	label	span_ini	span_end	term	code	sem_rel	is_abbrev	is_composite	need_context
es-S0212-16112009000600018-1	SINTOMA	1189	1247	cambios postquirúrgicos de linfadenectomía retroperitoneal	128071005	NARROW	False	False	False
es-S0211-69952009000600023-1	SINTOMA	2037	2086	Campimetría: fuera de límites normales para el OD	19900004	NARROW	True	False	True
es-S0365-66912007000100009-1	SINTOMA	1425	1474	campo visual se observa una reducción concéntrica	421561005	EXACT	False	False	False
es-S0376-78922008000400008-1	SINTOMA	1576	1612	capa blanquecina en lengua y faringe	300243002	NARROW	False	False	False
es-S0212-16112010000100017-1	SINTOMA	1253	1281	capacidad funcional reducida	8510008	EXACT	False	False	True
es-S1130-01082007000100009-1	SINTOMA	603	613	caquéctico	238108007	EXACT	False	False	False
es-S0212-16112010000600024-1	SINTOMA	827	842	caquexia severa	28928000	EXACT	False	False	False
es-S0211-69952012000500025-1	SINTOMA	539	618	cara anterior del antebrazo izquierdo presentaba una enorme tumoración pulsátil	448928006	NARROW	False	False	False
es-S1130-01082007001100009-1	SINTOMA	685	748	cara lateral izquierda de la ampolla rectal un área eritematosa	249632006	NARROW	False	False	False
es-S0210-48062007000300014-1	SINTOMA	141	181	caracteres sexuales secundarios normales	472992004	EXACT	False	False	False
es-S0210-48062009000600012-1	SINTOMA	3197	3228	cariotipo con resultado de 46XY	734876009	EXACT	False	False	False
es-S0210-48062007000300014-1	SINTOMA	2025	2041	Cariotipo: 46,XY	734876009	EXACT	False	False	False
es-S0210-56912008000200007-1	SINTOMA	1827	1874	catéter peritoneal (crecimiento de C. albicans)	430958003	NARROW	False	False	True
es-S1139-76322017000100010-1	SINTOMA	115	133	cefalea bitemporal	41413006	EXACT	False	False	False
es-S0212-71992004001100006-1	SINTOMA	195	234	cefalea localizada en cara y hemicráneo	162300006	EXACT	False	False	False
es-S1698-69462006000100006-1	SINTOMA	205	255	cefalea tensional en regiones occipital y temporal	398057008	EXACT	False	False	False
es-S1137-66272016000200010-1	SINTOMA	1115	1146	células gigantes multinucleadas	60401004	EXACT	False	False	False
es-S0212-71992004001100006-1	SINTOMA	3760	3783	células malignas en LCR	230156002	EXACT	True	False	True
es-S1137-66272013000100023-1	SINTOMA	2003	2022	células neoplásicas	88400008	EXACT	False	False	True
es-S0376-78922008000400008-1	SINTOMA	2891	2898	Cetonas	167288007	EXACT	False	False	True
es-S0210-48062007000300014-1	SINTOMA	1516	1581	Chlamydia, Micoplasma y Ureaplasma en secreción uretral negativos	168344001	NARROW	False	False	False
es-S1139-76322009000100006-1	SINTOMA	881	895	cianosis acras	95442007	EXACT	False	False	False
es-S1130-01082007001100010-2	SINTOMA	140	216	cifras de amonio durante el ingreso se mantuvieron persistentemente elevadas	9360008	EXACT	False	False	False
es-S1130-01082007001100010-1	SINTOMA	733	775	cifras de amonio persistentemente elevadas	9360008	EXACT	False	False	False
es-S1137-66272012000300024-1	SINTOMA	1013	1043	cifras de hemoglobina normales	165399006	EXACT	False	False	False
es-S0365-66912004000900009-1	SINTOMA	739	777	cifras elevadas de protrombina tisular	409674002	EXACT	False	False	False
es-S1130-01082008000200010-1	SINTOMA	1782	1852	circulación colateral en los ligamentos gastrohepático y periesplénico	128052008	NARROW	False	False	True
es-S1698-69462006000100003-1	SINTOMA	585	615	circunferencia craneana grande	248374004	EXACT	False	False	True
es-S0210-48062005000400012-1	SINTOMA	958	1002	citología fue positiva para células malignas	309307000	NARROW	False	False	False
es-S0212-71992000001200006-1	SINTOMA	1719	1750	CMV en cultivo celular de orina	168208008	NARROW	True	False	True
es-S0212-71992000001200006-1	SINTOMA	1622	1656	CMV en cultivo de biopsia de colon	235749000	EXACT	True	False	True
es-S0211-69952016000600552-1	SINTOMA	1153	1173	coagulación normales	71269007	EXACT	False	False	False
es-S1130-01082008000300010-1	SINTOMA	1091	1110	Coagulación: normal	165562007	EXACT	False	False	False
es-S0211-69952009000600023-1	SINTOMA	859	878	Coagulograma normal	165562007	EXACT	False	False	False
es-S1130-14732005000300004-1	SINTOMA	1489	1517	colapsa la arteria vertebral	90520006	NARROW	False	False	True
es-S0376-78922009000400011-1	SINTOMA	995	1026	colección de material purulento	128477000	EXACT	False	False	False
es-S1130-14732005000600009-1	SINTOMA	738	816	colección polilobulada, intrarraquídea, extradural que comprimía el saco dural	299736000	NARROW	False	False	True
es-S1888-75462015000400006-1	SINTOMA	2107	2134	collar osteofitario femoral	271092002	NARROW	False	False	False
es-S0376-78922011000100010-1	SINTOMA	656	688	colon por enema opaco fue normal	168833002	NARROW	False	False	False
es-S1137-66272012000100017-1	SINTOMA	2080	2114	colonias de color amarillo pálidas	84324009	NARROW	False	False	False
es-S1137-66272016000200010-1	SINTOMA	1790	1828	colonoscopia de control que fue normal	313170008	EXACT	False	False	False
es-S1137-66272012000300023-1	SINTOMA	1241	1346	colonoscopia en la que se observaron restos hemáticos por todo el trayecto explorado hasta 15 cm de ileon	313172000	NARROW	False	False	False
es-S1130-01082009000200016-1	SINTOMA	301	379	colonoscopia que alcanza hasta íleon terminal, con una mucosa y calibre normal	313170008	EXACT	False	False	False
es-S1137-66272016000300010-1	SINTOMA	683	718	Coloración normal de piel y mucosas	77775007	EXACT	False	False	False
es-S1889-836X2015000400006-1	SINTOMA	607	646	columna que mostró signos degenerativos	762305005	EXACT	False	False	False
es-S1139-76322009000100006-1	SINTOMA	979	1002	complejos QRS estrechos	28630001	EXACT	False	False	False
es-S0378-48352006000300005-1	SINTOMA	2206	2259	componente atelectásico con desviación del mediastino	46621007	NARROW	False	False	False
es-S1698-69462006000100006-1	SINTOMA	434	453	componente doloroso	22253000	EXACT	False	False	False
es-S1139-76322013000200009-1	SINTOMA	417	438	componente vegetativo	722998005	EXACT	False	False	False
es-S1139-76322016000400018-1	SINTOMA	2285	2335	compresión extrínseca 2 cm por encima de la carina	69061003	NARROW	False	False	True
es-S1130-05582003000600004-2	SINTOMA	1543	1574	compromiso del cornete inferior	249355003	NARROW	False	False	False
es-S0211-69952009000600023-1	SINTOMA	1917	1963	compromisos de la vía óptica de grado moderado	54767005	NARROW	False	False	True
es-S1135-76062013000100008-1	SINTOMA	1668	1740	concentraciones subterapéuticas de metoclopramida, ibuprofeno y diazepam	860749004	NARROW	False	False	False
es-S1134-80462015000200005-1	SINTOMA	2756	2796	Concilió el sueño de forma satisfactoria	314939008	NARROW	False	False	False
es-S1130-01082008000300010-1	SINTOMA	1540	1571	condensación en lóbulo superior	95436008	NARROW	False	False	False
es-S0378-48352006000300005-1	SINTOMA	536	561	condensación paracardiaca	128308005	NARROW	False	False	False
es-S1887-85712016000100005-1	SINTOMA	828	857	condiciones generales estable	301459008	EXACT	False	False	True
es-S0211-57352013000300011-1	SINTOMA	3492	3535	conductas verbales socialmente inapropiadas	297265001	EXACT	False	False	False
es-S1130-01082007001200014-1	SINTOMA	720	767	conductos cístico y colédoco estaban permeables	300339003	NARROW	False	False	False
es-S1130-01082005001200011-1	SINTOMA	4381	4397	confusión mental	40917007	EXACT	False	False	False
es-S1137-66272011000100013-2	SINTOMA	618	637	conglomerado en LSD	8701000175105	NARROW	True	False	True
es-S1137-66272011000100013-2	SINTOMA	842	881	conglomerado en LSD con calcificaciones	445249002	NARROW	True	False	True
es-S0365-66912007001200011-1	SINTOMA	551	577	conjuntivalización corneal	231929005	NARROW	False	False	False
es-S0376-78922008000400008-1	SINTOMA	798	821	conjuntivas hiperémicas	76849009	EXACT	False	False	False
es-S1137-66272014000200013-1	SINTOMA	2669	2700	conservación del estado general	427868000	EXACT	False	False	True
es-S1130-01082009000500007-1	SINTOMA	916	962	conservación del reflejo rectoanal inhibitorio	299866004	EXACT	False	False	False
es-S0365-66912006000900010-1	SINTOMA	1236	1267	conservando la motilidad ocular	103251002	EXACT	False	False	False
es-S1130-01082008000300010-1	SINTOMA	1910	1964	consolidación en resolución parcial en lóbulo inferior	95436008	NARROW	False	False	False
es-S1130-01082008000300010-1	SINTOMA	1771	1826	consolidación parenquimatosa extensa en lóbulo superior	95436008	NARROW	False	False	False
es-S0365-66912005001100009-1	SINTOMA	1022	1046	contacto iridoendotelial	129623003	EXACT	False	False	True
es-S1137-66272013000100024-1	SINTOMA	593	627	contenido ecogénico intraarticular	167899003	NARROW	False	False	False
es-S1135-76062013000100008-1	SINTOMA	1362	1396	contenido gástrico en la vía aérea	278693002	EXACT	False	False	True
es-S1130-14732006000200011-1	SINTOMA	1898	1946	conteniendo el díploe tejido fibroso cigatricial	713668006	NARROW	False	False	True
es-S0210-48062006000900012-2	SINTOMA	1969	1980	continencia	45850009	EXACT	False	False	True
es-S0004-06142008000700003-1	SINTOMA	894	947	contorno débilmente cálcico en pelvis en área vesical	31204009	NARROW	False	False	True
es-S1137-66272011000300024-1	SINTOMA	311	329	control metabólico	170763003	NARROW	False	False	True
es-S1130-01082008000300010-1	SINTOMA	3134	3169	controles radiológicos son normales	408573005	EXACT	False	False	False
es-S0376-78922016000200012-1	SINTOMA	2738	2755	convexidad lumbar	424774003	NARROW	False	False	True
es-S0210-48062004000200011-1	SINTOMA	3233	3294	Coombs directo siendo débilmente positivo a inmunoglobulina G	165773002	NARROW	False	False	False
es-S1130-01082010000700014-1	SINTOMA	343	367	coprocultivos: negativos	307811009	EXACT	False	False	False
S0004-06142007000600014-1	SINTOMA	668	725	cordón espermático derecho una imagen de señal baja en T2	300509007	NARROW	False	False	False
es-S0210-56912008000400007-3	SINTOMA	864	904	correcta localización de la endoprótesis	722810000	NARROW	False	False	False
es-S1137-66272012000300024-1	SINTOMA	834	870	correctos niveles de anticoagulación	365634009	NARROW	False	False	True
es-S1137-66272016000300010-1	SINTOMA	1549	1590	creatinina plasmática en valores normales	166716007	EXACT	False	False	False
es-S1130-01082008000300010-1	SINTOMA	838	857	crepitantes en base	284520004	EXACT	False	False	False
es-S0212-71992005000400007-1	SINTOMA	636	664	crepitantes en base pulmonar	284520004	EXACT	False	False	False
es-S0210-48062004000200011-1	SINTOMA	529	568	crepitantes en la auscultación pulmonar	48409008	EXACT	False	False	False
es-S0212-71992005000600008-1	SINTOMA	691	731	Crepitantes en la base pulmonar izquierd	284520004	EXACT	False	False	False
es-S0212-71992004001100006-1	SINTOMA	3541	3616	cresta iliaca presentó trabéculas artefactadas sin actividad hematopoyética	417735002	NARROW	False	False	True
es-S0376-78922008000400008-1	SINTOMA	376	393	crisis convulsiva	91175000	EXACT	False	False	False
es-S0212-71992004001100006-1	SINTOMA	1054	1087	crisis de sacudidas en hemicuerpo	27369003	NARROW	False	False	True
es-S0376-78922008000400008-1	SINTOMA	2907	2916	Cristales	46784006	EXACT	False	False	True
es-S0365-66912007000900010-1	SINTOMA	2987	3017	cristalino estaba transparente	840672002	EXACT	False	False	False
es-S1134-80462014000500004-1	SINTOMA	2512	2533	cuadros inflamatorios	128139000	EXACT	False	False	False
es-S0004-06142008000700003-1	SINTOMA	1340	1367	cuerpo extraño intravesical	211649008	EXACT	False	False	False
es-S1137-66272011000100013-2	SINTOMA	1141	1191	cultivo de esputo positivo para Aspergillus flavus	13290001000004109	EXACT	False	False	False
es-S0365-66912009000300009-1	SINTOMA	668	739	cultivo de exudado conjuntival son positivos para Neisseria Gonorrhoeae	168288005	NARROW	False	False	False
es-S1139-76322016000300008-1	SINTOMA	1817	1855	cultivo de exudado Staphycoccus aureus	406602003	NARROW	False	False	True
es-S1130-01082008000300010-1	SINTOMA	2329	2380	cultivo de Legionella, Gram, BAAR y hongos negativo	708118007	EXACT	False	False	False
es-S0211-69952013000200018-1	SINTOMA	840	945	cultivo del exudado de las úlceras fue positivo para Pseudomona aeruginosa y Streptococcus beta no A no B	442635007	NARROW	False	False	False
S0004-06142006000100014-1	SINTOMA	2621	2656	cultivo del fluido resulto negativo	708118007	EXACT	False	False	False
es-S0376-78922009000400011-1	SINTOMA	1658	1706	cultivo detectó la presencia de Proteus vulgaris	442635007	NARROW	False	False	True
es-S1130-01082007000100009-1	SINTOMA	255	298	cultivo positivo para Staphylococcus aureus	442635007	NARROW	False	False	False
es-S1137-66272011000300024-1	SINTOMA	2493	2548	cultivo vulvovaginal fue positivo para Candida albicans	168358004	NARROW	False	False	False
es-S0378-48352006000300005-1	SINTOMA	423	497	cultivo y las tinciones de Gram y Ziehl-Neelsen de esputo fueron negativos	708118007	NARROW	False	False	False
es-S1137-66272016000200010-1	SINTOMA	1560	1589	cultivo, que fueron negativos	708118007	EXACT	False	False	False
es-S0210-48062007000300014-1	SINTOMA	1467	1502	Cultivos de orina y semen negativos	167568007	EXACT	False	False	False
es-S0376-78922008000400008-1	SINTOMA	4904	4979	cultivos de punta de catéter determinaron infección por Staphilococo Aureus	442635007	NARROW	False	False	False
es-S0212-71992004001100006-1	SINTOMA	2971	3004	cultivos del LCR fueron negativos	708118007	NARROW	True	False	True
es-S1137-66272011000100013-2	SINTOMA	1412	1447	cultivos positivos para Aspergillus	13290001000004109	EXACT	False	False	True
es-S0210-48062009000200019-1	SINTOMA	1224	1404	cultivos seriados se aislan Leuconostoc spp, Streptococcus intermedius, Clostridium perfringens, Escherichia Coli, Bacteroides ovatus, Corynebacterium spp. y Pseudomonas aeruginosa	88458008	NARROW	False	False	True
es-S1137-66272007000500016-1	SINTOMA	2087	2106	datos inflamatorios	409774005	NARROW	False	False	False
es-S1888-75462016000400180-1	SINTOMA	1618	1635	D-Dímero positivo	449830004	EXACT	False	False	False
es-S0376-78922008000400008-1	SINTOMA	5237	5259	deambulación con ayuda	427512004	EXACT	False	False	False
es-S1130-01082005001200011-1	SINTOMA	2193	2236	deambulación se vio seriamente comprometida	9589009	EXACT	False	False	False
es-S1889-836X2015000400006-1	SINTOMA	911	952	debilidad muscular de predominio proximal	249939004	EXACT	False	False	False
es-S1139-76322015000400012-1	SINTOMA	507	514	decaída	87521009	EXACT	False	False	False
es-S0365-66912012000800005-1	SINTOMA	1249	1284	defecto arciforme superior en el OD	332131000119107	NARROW	True	False	True
es-S0365-66912012000800005-1	SINTOMA	1290	1314	defecto central en el OI	677511000119104	NARROW	True	False	True
es-S1130-05582015000400005-1	SINTOMA	444	473	defecto en la pared abdominal	62991000119101	EXACT	False	False	True
es-S0365-66912007001000008-1	SINTOMA	2455	2529	defecto hemianópsico homónimo izquierdo altamente congruente en ambos ojos	55634009	NARROW	False	False	False
es-S0365-66912007000200009-1	SINTOMA	594	634	defecto pupilar aferente relativo en ojo	232122003	EXACT	False	False	False
es-S0376-78922016000200012-1	SINTOMA	2488	2508	déficits funcionales	69701009	NARROW	False	False	True
es-S1699-695X2015000200010-1	SINTOMA	347	372	deformidad de las muñecas	298945002	EXACT	False	False	False
es-S1888-75462015000400006-1	SINTOMA	1455	1519	deformidad en forma de joroba en región cérvico-cefálica femoral	271092002	NARROW	False	False	False
es-S1699-695X2015000200010-1	SINTOMA	625	684	deformidad en la cara dorsal a nivel del estiloides cubital	271088009	NARROW	False	False	False
es-S1698-44472004000200012-1	SINTOMA	234	293	deformidad estética facial e interfiriéndole la masticación	118930001	NARROW	False	False	True
es-S0376-78922012000400009-1	SINTOMA	45	63	deformidad peneana	33958003	NARROW	False	False	True
es-S1135-76062013000200010-1	SINTOMA	2570	2605	depósito de fibrina intrasinusoidal	16080000	NARROW	False	False	False
es-S1137-66272012000300023-1	SINTOMA	990	1035	depósito patológico a nivel de flanco derecho	118931002	NARROW	False	False	True
es-S0365-66912007000200011-1	SINTOMA	1736	1759	depresión foveal normal	398637008	NARROW	False	False	False
es-S0210-48062004000200011-1	SINTOMA	793	836	desaparición del surco epidídimo testicular	249230006	NARROW	False	False	False
es-S1139-76322016000400018-1	SINTOMA	1015	1060	desaturación del oxígeno en la pulsioximetría	238159008	EXACT	False	False	False
es-S0376-78922008000400008-1	SINTOMA	1617	1644	descarga retronasal verdosa	14310000	NARROW	False	False	False
es-S0211-69952013000200018-1	SINTOMA	1925	1983	descargas bilaterales de ondas lentas, agudas y trifásicas	251479006	NARROW	False	False	False
es-S1130-01082005001200011-1	SINTOMA	2785	2867	descargas eléctricas en forma de picos-ondas en las regiones centrales del cerebro	251503006	NARROW	False	False	False
